Year,Month,Bank,State,City,Effective_Days,ATM_Type,ATM_ID,Quarter,Fin_Txn,Non_Fin_Txn,Monthly_Txn,Monthly_Revenue,MHA_Revenue,ATM_Revenue_Total,Rent,Electricity_Bill,ATM_AMC,UPS_AMC,VSAT_AMC,Spare_Rep_SLM,Spare_Rep_AC,Spare_Rep_UPS,Compensation,Penalty,ATM_Housekeeping,Security,Insurance,Total_Cost,Gross_Profit,Gross_Profit_Percent,Txn_Range_Current,Txn_Range_Previous,Txn_Range_Previous_2,Margin_Status,Revenue_Performance,Uptime,Profit_Category
2023,Sep,SBI,Jharkhand,Dhanbad,27,Offsite,SBIJD043721,Q3,1028,560.39,1588.39,18221.96,3644.39,21866.35,14207,3176.78,5856,1105,1990,1835,1518,1473,1892,1040,1489,4574,868,41023.78,62890.14,287.61,Low,Medium,Low,Below 0%,Poor,97.41,Loss
2023,Apr,SBI,Jharkhand,Jamshedpur,29,Brown Label,SBIJJ129139,Q2,1485,880.79,2365.79,26678.97,5335.79,32014.76,19310,4731.59,3391,2627,1493,2626,542,579,1888,1089,1818,2386,1020,43500.59,75515.35,235.88,Medium,Medium,High,Below 0%,Poor,92.68,Loss
2023,Jul,SBI,Jharkhand,Jamshedpur,27,Brown Label,SBIJJ030813,Q3,2410,1454.92,3864.92,43424.62,8684.92,52109.54,16970,7729.85,3919,2825,1291,2056,1285,431,1337,1022,1615,3617,610,44707.85,96817.39,185.8,Medium,Medium,Medium,Above 0%,Poor,91.59,Low Profit
2023,Mar,SBI,Jharkhand,Hazaribagh,28,Brown Label,SBIJH062465,Q1,5707,1723.44,7430.44,94222.19,18844.44,113066.63,12487,14860.88,6412,1369,2609,1254,987,682,1020,1107,2325,2164,754,48030.88,161097.51,142.48,High,High,Medium,Above 0%,Poor,90.04,High Profit
2023,Nov,SBI,Jharkhand,Ranchi,30,Onsite,SBIJR078196,Q4,3570,2260.04,5830.04,64850.22,12970.04,77820.26,24427,11660.09,4402,1659,2533,1340,1501,1337,1036,1485,1103,3598,1270,57351.09,135171.35,173.7,High,Low,Low,Above 0%,Poor,98.6,High Profit
2023,Apr,SBI,Jharkhand,Dhanbad,25,Onsite,SBIJD214447,Q2,5728,2476.95,8204.95,98304.76,19660.95,117965.71,13609,16409.9,5338,2648,2021,1754,865,792,1435,1384,1101,3820,1236,52412.9,170378.62,144.43,High,Medium,Low,Above 0%,Poor,95.5,High Profit
2023,Jul,SBI,Jharkhand,Jamshedpur,30,Brown Label,SBIJJ251435,Q3,738,317.6,1055.6,12657.98,2531.6,15189.58,28554,2111.19,6554,1023,1898,961,857,423,1694,1128,2344,2133,1400,51080.19,66269.77,436.28,Low,High,High,Below 0%,Poor,97.04,Loss
2024,Aug,SBI,Jharkhand,Bokaro,29,Onsite,SBIJB203613,Q3,2298,781.28,3079.28,38376.41,7675.28,46051.7,21192,6158.57,3582,1717,1079,1781,332,1315,1542,1316,2072,4683,950,47719.57,93771.26,203.62,Medium,Low,Medium,Below 0%,Poor,93.57,Loss
2024,Nov,SBI,Jharkhand,Hazaribagh,30,Onsite,SBIJH037556,Q4,1114,590.36,1704.36,19661.8,3932.36,23594.16,16048,3408.72,6769,1593,2952,857,1003,757,1830,1299,2401,4269,1168,44354.72,67948.88,287.99,Low,Low,Medium,Below 0%,Poor,97.2,Loss
2023,Sep,SBI,Jharkhand,Deoghar,27,Brown Label,SBIJD090044,Q3,1938,940.06,2878.06,33770.28,6754.06,40524.34,23661,5756.11,4457,2007,2157,662,1614,1463,1396,1104,1164,4747,510,50698.11,91222.45,225.11,Medium,Low,Low,Below 0%,Poor,92.56,Loss
2023,Oct,SBI,Jharkhand,Hazaribagh,30,Offsite,SBIJH292479,Q4,3105,1963.04,5068.04,56390.2,11278.04,67668.24,27210,10136.08,4843,1940,2654,2465,1982,917,1643,1382,2438,4954,828,63392.08,131060.32,193.68,High,Low,Low,Above 0%,Poor,91.09,Low Profit
2024,Aug,SBI,Jharkhand,Dhanbad,26,Offsite,SBIJD234908,Q3,4063,1296.02,5359.02,67425.09,13485.02,80910.11,26509,10718.04,3261,2212,2087,1301,577,561,1997,1341,1063,4761,1494,57882.04,138792.14,171.54,High,High,Medium,Above 0%,Poor,97.95,High Profit
2023,Mar,SBI,Jharkhand,Dhanbad,27,Offsite,SBIJD248846,Q1,2308,1274.48,3582.48,40992.38,8198.48,49190.85,17065,7164.95,4262,1636,1496,2738,1327,831,1655,1451,2407,2094,1396,45522.95,94713.8,192.54,Medium,Medium,Low,Above 0%,Poor,99.37,Low Profit
2023,Jun,SBI,Jharkhand,Hazaribagh,25,Brown Label,SBIJH074442,Q2,2137,1473.56,3610.56,39422.8,7884.56,47307.36,20206,7221.12,3916,1934,1937,1605,1666,1386,1947,1341,1558,4273,862,49852.12,97159.47,205.38,Medium,High,High,Below 0%,Poor,92.2,Loss
2023,Mar,SBI,Jharkhand,Hazaribagh,30,Offsite,SBIJH261945,Q1,1474,1025.17,2499.17,27235.85,5447.17,32683.02,26137,4998.34,3912,2258,2493,1668,888,597,1932,1000,1297,2499,1215,50894.34,83577.36,255.72,Medium,High,Medium,Below 0%,Poor,96.51,Loss
2024,Dec,SBI,Jharkhand,Jamshedpur,29,Brown Label,SBIJJ014767,Q4,3550,2160.95,5710.95,64054.74,12810.95,76865.68,13427,11421.89,4550,1358,2453,2258,1499,345,1297,1427,1858,4812,1320,48025.89,124891.58,162.48,High,Low,High,Above 0%,Poor,90.68,High Profit
2024,Apr,SBI,Jharkhand,Dhanbad,27,Offsite,SBIJD220627,Q2,740,318.1,1058.1,12690.5,2538.1,15228.59,21039,2116.2,5395,2543,2515,1729,1418,1359,1866,1331,2268,3607,805,47991.2,63219.79,415.14,Low,Medium,High,Below 0%,Poor,97.03,Loss
2024,Dec,SBI,Jharkhand,Bokaro,29,Offsite,SBIJB056304,Q4,4944,2619.3,7563.3,87256.5,17451.3,104707.8,26909,15126.6,5033,1242,1996,2305,826,486,1116,1199,2230,4209,1091,63768.6,168476.4,160.9,High,Low,Low,Above 0%,Poor,91.95,High Profit
2024,May,SBI,Jharkhand,Ranchi,30,Offsite,SBIJR249981,Q2,1817,606.67,2423.67,30288.36,6057.67,36346.04,12060,4847.35,4471,1553,1575,1668,427,709,1835,1285,2492,2177,601,35700.35,72046.38,198.22,Medium,Medium,High,Above 0%,Poor,92.99,Low Profit
2023,May,SBI,Jharkhand,Bokaro,27,Offsite,SBIJB226754,Q2,4880,3151.83,8031.83,88959.17,17791.83,106751.01,13972,16063.67,4035,1109,1149,2185,673,1061,1502,1073,2146,2740,927,48635.67,155386.67,145.56,High,High,High,Above 0%,Poor,98.45,High Profit
2024,Mar,SBI,Jharkhand,Ranchi,27,Brown Label,SBIJR183646,Q1,2084,1145.42,3229.42,36987.09,7397.42,44384.51,22355,6458.84,5185,2095,1554,908,1123,856,1514,1040,1975,2644,1225,48932.84,93317.34,210.25,Medium,Medium,High,Below 0%,Poor,98.34,Loss
2024,Nov,SBI,Jharkhand,Bokaro,27,Offsite,SBIJB233337,Q4,4294,1977.6,6271.6,74297.98,14859.6,89157.57,23463,12543.19,4650,1418,1740,2687,815,952,1376,1323,1642,4436,1198,58243.19,147400.76,165.33,High,Medium,Low,Above 0%,Poor,95.35,High Profit
2023,Jun,SBI,Jharkhand,Hazaribagh,25,Offsite,SBIJH104748,Q2,2187,1341.23,3528.23,39511.15,7902.23,47413.37,25872,7056.46,3315,2099,1105,1317,886,1068,1892,1318,1644,2108,1195,50875.46,98288.83,207.3,Medium,Medium,Medium,Below 0%,Poor,91.09,Loss
2023,May,SBI,Jharkhand,Dhanbad,29,Brown Label,SBIJD129360,Q2,1000,456.26,1456.26,17281.28,3456.26,20737.53,28508,2912.51,4488,2750,2513,2751,660,523,1970,1474,2013,3366,1219,55147.51,75885.04,365.93,Low,Low,High,Below 0%,Poor,92.01,Loss
2024,Jul,SBI,Jharkhand,Bokaro,30,Brown Label,SBIJB280533,Q3,3484,1668.78,5152.78,60603.89,12120.78,72724.66,29759,10305.55,5779,1160,2582,1005,1269,265,1474,1210,1667,2694,893,60062.55,132787.22,182.59,High,Medium,High,Above 0%,Poor,90.58,Low Profit
2023,Nov,SBI,Jharkhand,Ranchi,28,Offsite,SBIJR180873,Q4,1210,486.09,1696.09,20580.44,4116.09,24696.53,22518,3392.18,6957,1681,1550,619,283,1288,1167,1385,1944,3523,827,47134.18,71830.7,290.85,Low,Low,Medium,Below 0%,Poor,97.0,Loss
2023,Apr,SBI,Jharkhand,Dhanbad,29,Offsite,SBIJD021815,Q2,1614,1111.27,2725.27,29766.34,5953.27,35719.6,26092,5450.53,5979,2959,1942,591,1426,1279,1812,1149,1966,3962,1034,55641.53,91361.14,255.77,Medium,Medium,High,Below 0%,Poor,96.12,Loss
2023,May,SBI,Jharkhand,Jamshedpur,28,Onsite,SBIJJ059603,Q2,1451,604.71,2055.71,24788.56,4957.71,29746.28,20860,4111.43,6229,1441,1277,2808,1560,854,1248,1016,2608,3841,1151,49004.43,78750.7,264.74,Medium,Medium,Low,Below 0%,Poor,94.86,Loss
2024,Nov,SBI,Jharkhand,Ranchi,27,Brown Label,SBIJR059677,Q4,2704,1276.65,3980.65,46943.25,9388.65,56331.9,24165,7961.3,4981,2136,1675,958,1131,472,1445,1039,1391,3941,970,52265.3,108597.2,192.78,Medium,Medium,High,Above 0%,Poor,94.43,Low Profit
2024,Jun,SBI,Jharkhand,Bokaro,30,Offsite,SBIJB305698,Q2,1498,795.32,2293.32,26446.58,5289.32,31735.9,17273,4586.63,5282,1578,2034,1348,994,950,1709,1442,1417,4119,872,43604.63,75340.53,237.4,Medium,Low,Low,Below 0%,Poor,96.49,Loss
2023,Mar,SBI,Jharkhand,Dhanbad,29,Onsite,SBIJD270038,Q1,1446,454.16,1900.16,23960.8,4792.16,28752.96,16593,3800.32,5648,2310,1899,1039,1035,1302,1212,1453,2286,2217,744,41538.32,70291.28,244.47,Low,Low,Low,Below 0%,Poor,99.2,Loss
2023,Jan,SBI,Jharkhand,Dhanbad,29,Onsite,SBIJD090437,Q1,1795,847.6,2642.6,31163.02,6232.6,37395.63,14602,5285.21,6080,2593,1019,1980,532,401,1847,1384,1032,4963,733,42451.21,79846.84,213.52,Medium,High,Low,Below 0%,Poor,97.93,Loss
2024,Nov,SBI,Jharkhand,Jamshedpur,27,Brown Label,SBIJJ040620,Q4,1404,718.92,2122.92,24654.6,4930.92,29585.52,14529,4245.84,3032,1932,2496,1098,525,1077,1624,1374,2271,3168,1077,38448.84,68034.36,229.96,Medium,High,Medium,Below 0%,Poor,98.38,Loss
2024,Mar,SBI,Jharkhand,Jamshedpur,27,Offsite,SBIJJ072321,Q1,3902,1706.48,5608.48,67062.41,13412.48,80474.89,23814,11216.96,4860,1922,2348,772,1027,721,1342,1406,1625,3233,1354,55640.96,136115.85,169.14,High,Low,High,Above 0%,Poor,94.92,High Profit
2024,Oct,SBI,Jharkhand,Bokaro,28,Offsite,SBIJB070425,Q4,2367,1339.88,3706.88,42204.42,8440.88,50645.3,25730,7413.77,5554,1441,1316,1163,1191,616,1207,1388,1879,4933,1168,54999.77,105645.07,208.6,Medium,Medium,Medium,Below 0%,Poor,99.68,Loss
2023,Mar,SBI,Jharkhand,Ranchi,30,Offsite,SBIJR259707,Q1,3527,2245.92,5772.92,64134.59,12826.92,76961.51,17569,11545.84,5642,2468,2126,2155,1091,1100,1970,1492,2518,3882,589,54147.84,131109.34,170.36,High,High,Medium,Above 0%,Poor,94.76,High Profit
2023,Jul,SBI,Jharkhand,Hazaribagh,26,Brown Label,SBIJH070187,Q3,3236,1439.59,4675.59,55737.94,11147.59,66885.52,26743,9351.17,3664,1241,1027,1199,491,601,1881,1071,1026,2696,1090,52081.17,118966.7,177.87,Medium,High,Low,Above 0%,Poor,96.6,High Profit
2024,Nov,SBI,Jharkhand,Hazaribagh,26,Brown Label,SBIJH262697,Q4,3686,2051.29,5737.29,65546.45,13109.29,78655.74,22528,11474.58,4859,2839,1968,929,555,1061,1719,1198,1671,2863,1328,54992.58,133648.32,169.92,High,Medium,High,Above 0%,Poor,93.49,High Profit
2023,Apr,SBI,Jharkhand,Deoghar,28,Offsite,SBIJD026618,Q2,2502,1229.3,3731.3,43676.52,8735.3,52411.83,28269,7462.61,6779,2922,2134,2065,331,893,1604,1248,1293,3128,1445,59573.61,111985.44,213.66,Medium,High,Low,Below 0%,Poor,92.93,Loss
2023,Dec,SBI,Jharkhand,Bokaro,30,Onsite,SBIJB111026,Q4,1028,407.25,1435.25,17456.23,3491.25,20947.48,17097,2870.49,6297,2504,2481,1315,599,424,1984,1322,2924,2692,572,43081.49,64028.97,305.66,Low,Low,High,Below 0%,Poor,91.44,Loss
2024,Jun,SBI,Jharkhand,Jamshedpur,26,Brown Label,SBIJJ081837,Q2,3003,1106.65,4109.65,50578.26,10115.65,60693.91,14336,8219.3,3547,2712,1386,2175,1655,1405,1181,1394,1694,4698,508,44910.3,105604.22,173.99,Medium,Medium,Low,Above 0%,Poor,93.5,High Profit
2023,Nov,SBI,Jharkhand,Hazaribagh,27,Brown Label,SBIJH287168,Q4,834,439.88,1273.88,14709.41,2941.88,17651.3,15952,2547.77,5632,2642,2515,666,1061,504,1498,1492,1952,2269,510,39240.77,56892.06,322.31,Low,Low,High,Below 0%,Poor,92.36,Loss
2023,Oct,SBI,Jharkhand,Deoghar,26,Offsite,SBIJD195900,Q4,1194,593.47,1787.47,20877.36,4175.47,25052.83,21467,3574.94,3119,1796,1636,1948,1564,1302,1847,1245,1162,2489,657,43806.94,68859.77,274.86,Low,High,Low,Below 0%,Poor,98.4,Loss
2024,Feb,SBI,Jharkhand,Jamshedpur,27,Offsite,SBIJJ033545,Q1,2607,833.21,3440.21,43271.03,8654.21,51925.24,16416,6880.41,6852,1804,2547,2978,1268,1122,1714,1026,2922,3087,1476,50092.41,102017.65,196.47,Medium,High,Low,Above 0%,Poor,91.25,Low Profit
2023,Oct,SBI,Jharkhand,Deoghar,26,Brown Label,SBIJD281465,Q4,1082,501.93,1583.93,18739.65,3747.93,22487.58,28897,3167.86,6632,2173,1309,940,588,1289,1253,1113,2118,4170,736,54385.86,76873.44,341.85,Low,Medium,Low,Below 0%,Poor,99.69,Loss
2023,Nov,SBI,Jharkhand,Ranchi,29,Offsite,SBIJR054817,Q4,753,357.19,1110.19,13080.96,2616.19,15697.15,21194,2220.38,5155,2420,2063,1042,1255,480,1812,1431,1932,4812,554,46370.38,62067.54,395.41,Low,High,Low,Below 0%,Poor,91.56,Loss
2024,Jul,SBI,Jharkhand,Dhanbad,30,Offsite,SBIJD043065,Q3,1834,1097.25,2931.25,32996.23,6599.25,39595.48,28530,5862.49,4697,1183,1285,2637,1803,798,1015,1171,1619,3126,1460,55186.49,94781.97,239.38,Medium,High,High,Below 0%,Poor,94.55,Loss
2023,Nov,SBI,Jharkhand,Bokaro,26,Brown Label,SBIJB126149,Q4,580,182.19,762.19,9610.95,1922.19,11533.14,23025,1524.38,6337,2038,2306,2242,1152,567,1565,1119,2159,4875,1420,50329.38,61862.52,536.39,Low,Medium,Low,Below 0%,Poor,96.59,Loss
2024,Jan,SBI,Jharkhand,Dhanbad,29,Brown Label,SBIJD185717,Q1,754,311.25,1065.25,12866.24,2573.25,15439.49,22979,2130.5,6226,2618,2142,1321,1332,1133,1737,1342,2959,2042,659,48620.5,64059.98,414.91,Low,Low,Medium,Below 0%,Poor,90.67,Loss
2023,May,SBI,Jharkhand,Bokaro,30,Offsite,SBIJB055228,Q2,1144,747.61,1891.61,20898.04,4179.61,25077.64,25050,3783.21,4740,1642,2820,995,1229,775,1638,1279,2933,3450,1432,51766.21,76843.86,306.42,Low,Low,High,Below 0%,Poor,93.24,Loss
2024,Jun,SBI,Jharkhand,Dhanbad,25,Onsite,SBIJD060491,Q2,2831,1858.11,4689.11,51755.53,10351.11,62106.63,26769,9378.21,3603,1095,1485,2987,386,928,1517,1070,2817,4607,1258,57900.21,120006.84,193.23,Medium,Low,High,Above 0%,Poor,94.93,Low Profit
2024,Dec,SBI,Jharkhand,Ranchi,28,Onsite,SBIJR012543,Q4,1480,680.57,2160.57,25602.87,5120.57,30723.44,18429,4321.15,4430,2887,2360,2315,1837,523,1173,1094,1234,3805,1065,45473.15,76196.59,248.01,Medium,Low,Medium,Below 0%,Poor,98.69,Loss
2024,Oct,SBI,Jharkhand,Hazaribagh,29,Onsite,SBIJH119138,Q4,5591,2526.75,8117.75,96498.73,19299.75,115798.47,27487,16235.49,5117,2994,2440,690,1703,266,1620,1249,2642,4791,605,67839.49,183637.97,158.58,High,Medium,Low,Above 0%,Poor,93.69,High Profit
2023,Jun,SBI,Jharkhand,Dhanbad,25,Brown Label,SBIJD274104,Q2,3919,1569.54,5488.54,66632.71,13326.54,79959.25,20762,10977.08,6298,1310,2332,2667,262,422,1392,1099,1427,4064,829,53841.08,133800.34,167.34,High,High,Medium,Above 0%,Poor,90.12,High Profit
2023,Jul,SBI,Jharkhand,Deoghar,28,Offsite,SBIJD021158,Q3,2934,1975.0,4909.0,53885.01,10777.0,64662.02,26313,9818.01,6788,1976,1890,2289,541,287,1434,1290,2325,4323,708,59982.01,124644.02,192.76,Medium,Medium,Low,Above 0%,Poor,96.85,Low Profit
2023,Jun,SBI,Jharkhand,Hazaribagh,28,Onsite,SBIJH058293,Q2,3667,2035.91,5702.91,65184.54,13036.91,78221.44,13034,11405.81,5538,2615,1559,1071,786,802,1988,1174,1267,4285,962,46486.81,124708.26,159.43,High,High,Low,Above 0%,Poor,97.55,High Profit
2023,Oct,SBI,Jharkhand,Ranchi,26,Brown Label,SBIJR151666,Q4,1127,445.7,1572.7,19133.48,3826.7,22960.17,22972,3145.39,5852,2387,2907,2150,1096,211,1777,1068,1712,3658,1092,50027.39,72987.56,317.89,Low,High,High,Below 0%,Poor,95.95,Loss
2024,Dec,SBI,Jharkhand,Bokaro,29,Brown Label,SBIJB216477,Q4,2322,1553.48,3875.48,42597.4,8519.48,51116.88,29039,7750.96,4389,1637,1439,2869,1694,365,1143,1385,2332,3709,1293,59044.96,110161.84,215.51,Medium,Medium,High,Below 0%,Poor,96.56,Loss
2024,Mar,SBI,Jharkhand,Deoghar,30,Onsite,SBIJD144581,Q1,919,500.67,1419.67,16288.35,3257.67,19546.02,27101,2839.34,3975,1078,1031,961,826,569,1710,1423,1073,3614,1150,47350.34,66896.36,342.25,Low,Low,High,Below 0%,Poor,93.79,Loss
2024,Jul,SBI,Jharkhand,Dhanbad,26,Onsite,SBIJD258574,Q3,3777,1291.77,5068.77,63113.85,12622.77,75736.62,16772,10137.54,5138,1574,2489,584,1518,240,1219,1344,1757,2297,1008,46077.54,121814.16,160.84,High,Low,Medium,Above 0%,Poor,92.44,High Profit
2024,Feb,SBI,Jharkhand,Bokaro,28,Onsite,SBIJB283620,Q1,4884,1834.22,6718.22,82431.1,16486.22,98917.32,13780,13436.44,5828,1474,1012,2935,1675,311,1342,1106,1888,4063,527,49377.44,148294.76,149.92,High,High,Low,Above 0%,Poor,98.21,High Profit
2024,May,SBI,Jharkhand,Hazaribagh,30,Onsite,SBIJH118667,Q2,1464,533.16,1997.16,24625.78,4925.16,29550.94,25136,3994.31,3763,2477,1172,2934,1359,745,1155,1107,2717,3701,562,50822.31,80373.25,271.98,Low,Low,Medium,Below 0%,Poor,98.68,Loss
2024,Mar,SBI,Jharkhand,Bokaro,27,Onsite,SBIJB104385,Q1,2872,1705.82,4577.82,51609.08,10321.82,61930.89,17516,9155.63,4734,1973,1462,2396,862,775,1660,1297,2826,2625,667,47948.63,109879.52,177.42,Medium,Low,Medium,Above 0%,Poor,90.15,High Profit
2023,Aug,SBI,Jharkhand,Ranchi,27,Offsite,SBIJR070700,Q3,2826,1333.69,4159.69,49058.45,9811.69,58870.14,16522,8319.38,6184,2134,2583,2629,203,1288,1271,1173,1752,3591,1131,48780.38,107650.52,182.86,Medium,Medium,Medium,Above 0%,Poor,91.78,Low Profit
2024,Nov,SBI,Jharkhand,Dhanbad,26,Brown Label,SBIJD161509,Q4,5917,2845.42,8762.42,102982.12,20596.42,123578.55,28327,17524.85,4597,2725,2533,1149,876,530,1002,1069,1032,2367,952,64683.85,188262.4,152.34,High,High,Low,Above 0%,Good,92.31,High Profit
2024,Dec,SBI,Jharkhand,Deoghar,30,Offsite,SBIJD305165,Q4,990,319.55,1309.55,16447.76,3289.55,19737.32,20786,2619.11,6467,1162,2595,1225,1064,1061,1157,1335,1570,4787,842,46670.11,66407.42,336.46,Low,Medium,High,Below 0%,Poor,92.72,Loss
2023,Dec,SBI,Jharkhand,Jamshedpur,30,Onsite,SBIJJ258049,Q4,561,376.6,937.6,10298.02,2059.6,12357.63,17489,1875.21,3966,1866,2766,742,1458,714,1969,1221,2159,2357,1117,39699.21,52056.84,421.25,Low,High,Medium,Below 0%,Poor,98.81,Loss
2023,Nov,SBI,Jharkhand,Dhanbad,28,Offsite,SBIJD052548,Q4,586,315.34,901.34,10366.71,2073.34,12440.05,17074,1802.68,5601,2193,1923,1289,426,1492,1221,1075,1629,4331,947,41003.68,53443.74,429.61,Low,High,Medium,Below 0%,Poor,90.88,Loss
2023,Aug,SBI,Jharkhand,Jamshedpur,25,Offsite,SBIJJ282694,Q3,905,506.57,1411.57,16107.83,3221.57,19329.4,26532,2823.13,3205,2897,2942,2691,422,1460,1658,1440,2182,2080,751,51083.13,70412.54,364.28,Low,High,Medium,Below 0%,Poor,97.83,Loss
2023,Feb,SBI,Jharkhand,Deoghar,30,Offsite,SBIJD081319,Q1,2658,1697.38,4355.38,48356.92,9671.38,58028.3,19362,8710.77,5133,2611,1996,2212,1090,486,1439,1167,2186,4330,550,51272.77,109301.07,188.36,Medium,High,High,Above 0%,Poor,91.29,Low Profit
2024,Dec,SBI,Jharkhand,Jamshedpur,25,Offsite,SBIJJ056949,Q4,881,612.73,1493.73,16278.66,3255.73,19534.39,28409,2987.46,5171,2068,1635,1322,1024,1284,1409,1087,2732,4065,1038,54231.46,73765.86,377.62,Low,Medium,Medium,Below 0%,Poor,99.66,Loss
2024,Oct,SBI,Jharkhand,Ranchi,25,Brown Label,SBIJR164438,Q4,2950,1468.11,4418.11,51590.57,10318.11,61908.69,24663,8836.23,5293,1213,1973,924,1622,790,1542,1055,1566,4095,1403,54975.23,116883.91,188.8,Medium,Medium,Medium,Above 0%,Poor,92.33,Low Profit
2023,Jul,SBI,Jharkhand,Dhanbad,26,Brown Label,SBIJD064317,Q3,2458,968.37,3426.37,41711.86,8342.37,50054.23,28072,6852.74,3096,1916,2886,1334,1244,545,1709,1064,2147,3012,644,54521.74,104575.98,208.93,Medium,High,Medium,Below 0%,Poor,91.03,Loss
2023,Jun,SBI,Jharkhand,Hazaribagh,29,Offsite,SBIJH165980,Q2,748,298.0,1046.0,12709.99,2542.0,15251.98,18437,2091.99,6016,2415,2625,1328,1765,1046,1352,1387,2048,2756,654,43920.99,59172.98,387.97,Low,Low,High,Below 0%,Poor,99.88,Loss
2024,Feb,SBI,Jharkhand,Jamshedpur,29,Brown Label,SBIJJ079170,Q1,4724,2324.74,7048.74,82483.68,16496.74,98980.42,16899,14097.47,5987,2356,1192,1574,1567,390,1064,1215,1646,2639,574,51200.47,150180.89,151.73,High,Low,Low,Above 0%,Poor,98.83,High Profit
2023,Mar,SBI,Jharkhand,Ranchi,26,Offsite,SBIJR032767,Q1,690,354.34,1044.34,12121.71,2424.34,14546.05,17361,2088.68,5362,1888,1158,713,944,1309,1091,1310,1628,2643,1202,38697.68,53243.74,366.04,Low,Medium,Medium,Below 0%,Poor,91.35,Loss
2024,Jan,SBI,Jharkhand,Hazaribagh,27,Brown Label,SBIJH262664,Q1,5037,3113.9,8150.9,91124.48,18224.9,109349.37,13830,16301.79,6955,2497,2579,1209,1620,321,1450,1146,1709,3643,728,53988.79,163338.16,149.37,High,Low,Low,Above 0%,Poor,97.03,High Profit
2023,Sep,SBI,Jharkhand,Deoghar,25,Offsite,SBIJD289320,Q3,4776,1669.88,6445.88,79989.42,15997.88,95987.3,23539,12891.77,5987,1123,1779,932,1004,943,1582,1005,2345,2273,1006,56409.77,152397.07,158.77,High,Medium,Low,Above 0%,Poor,97.46,High Profit
2024,Mar,SBI,Jharkhand,Bokaro,26,Onsite,SBIJB187601,Q1,2745,1573.58,4318.58,49042.89,9808.58,58851.46,22866,8637.15,6990,2064,2368,1606,222,1387,1733,1360,1124,3559,605,54521.15,113372.62,192.64,Medium,Low,Low,Above 0%,Poor,90.72,Low Profit
2024,Oct,SBI,Jharkhand,Dhanbad,28,Offsite,SBIJD255201,Q4,781,507.67,1288.67,14253.33,2850.67,17104.0,15950,2577.33,3648,1922,1452,1905,267,1176,1140,1443,1993,3214,1227,37914.33,55018.33,321.67,Low,Medium,High,Below 0%,Poor,94.46,Loss
2023,Sep,SBI,Jharkhand,Deoghar,28,Offsite,SBIJD195538,Q3,1319,753.2,2072.2,23551.01,4710.2,28261.21,15784,4144.4,5440,2713,1867,1310,1464,725,1417,1053,2398,4099,1330,43744.4,72005.62,254.79,Medium,Low,High,Below 0%,Poor,97.07,Loss
2023,Nov,SBI,Jharkhand,Dhanbad,25,Brown Label,SBIJD197010,Q4,1170,804.51,1974.51,21572.53,4314.51,25887.04,19826,3949.01,4558,2826,1493,1463,867,1339,1046,1297,2996,4885,573,47118.01,73005.05,282.01,Low,Medium,High,Below 0%,Poor,99.86,Loss
2023,Jul,SBI,Jharkhand,Dhanbad,30,Brown Label,SBIJD012702,Q3,4251,2460.54,6711.54,76067.69,15213.54,91281.22,19281,13423.07,4335,2346,2326,1715,1840,1136,1364,1151,1526,2224,1334,54001.07,145282.3,159.16,High,Low,Medium,Above 0%,Poor,98.98,High Profit
2023,Nov,SBI,Jharkhand,Hazaribagh,25,Brown Label,SBIJH211424,Q4,959,386.22,1345.22,16316.09,3263.22,19579.31,24950,2690.44,6112,2089,2782,2314,532,1098,1735,1379,2323,4683,1250,53937.44,73516.74,375.48,Low,Low,Low,Below 0%,Poor,94.26,Loss
2024,Jan,SBI,Jharkhand,Ranchi,25,Onsite,SBIJR122189,Q1,2060,645.1,2705.1,34125.52,6825.1,40950.63,19896,5410.21,4222,2771,2570,2163,687,1316,1475,1161,1432,4706,567,48376.21,89326.84,218.13,Medium,Low,Medium,Below 0%,Poor,98.89,Loss
2024,Mar,SBI,Jharkhand,Hazaribagh,25,Offsite,SBIJH039912,Q1,5497,2238.3,7735.3,93646.52,18729.3,112375.82,28761,15470.61,6008,2493,1479,1324,1446,773,1753,1247,2596,4818,637,68805.61,181181.43,161.23,High,Medium,Low,Above 0%,Poor,93.51,High Profit
2024,Apr,SBI,Jharkhand,Jamshedpur,30,Offsite,SBIJJ157493,Q2,3423,1689.18,5112.18,59790.88,11958.18,71749.06,25384,10224.35,4113,2986,2405,2262,1135,1309,1344,1495,2936,3104,589,59286.35,131035.41,182.63,High,Low,Medium,Above 0%,Poor,98.62,Low Profit
2024,May,SBI,Jharkhand,Deoghar,26,Brown Label,SBIJD138460,Q2,3890,2534.27,6424.27,71021.36,14204.27,85225.64,25401,12848.55,4604,1938,2847,1140,1985,1083,1852,1103,1636,2211,531,59179.55,144405.18,169.44,High,High,Medium,Above 0%,Poor,91.18,High Profit
2024,Dec,SBI,Jharkhand,Bokaro,30,Brown Label,SBIJB120246,Q4,3224,1174.08,4398.08,54230.38,10846.08,65076.45,26638,8796.15,5556,2043,2630,2144,1033,1235,1500,1064,1555,4506,564,59264.15,124340.6,191.07,Medium,Low,Low,Above 0%,Poor,90.86,Low Profit
